ID,Word,Corrected
28163,observerserviceobserver,observer service observer
28164,observerslist,observers list
28171,obtainitem,obtain item
28172,obtainrow,obtain row
28195,occurin,occur in
28205,oclabstractanalyzer,ocl abstract analyzer
28209,oclmessages,ocl messages
28210,ocloperation,ocl operation
28213,oclparsersym,ocl parser sym
28236,ocxpresent,ocx present
28254,oddlyield,Oddlyield
28255,oddnumbersfilter,odd numbers filter
28257,odeworkflowprocessor,ode workflow processor
28271,odnklwidgetprovider,odnkl widget provider
28273,odpisanie,Odp is anie
28285,offboard,Off board
28290,officeaugusta,office Augusta
28291,officebestdeal,office best deal
28296,officedocumentsettings,office document settings
28299,officeopen,office open
28300,officepeople,office people
28307,offlinecacheupdateparent,offline cache update parent
28308,offlinedatasource,offline data source
28309,offlinefilestorage,offline file storage
28317,offsetpixels,offset pixels
28337,oggconvert,Ogg convert
28338,oggextractor,Ogg extractor
28339,oggmaker,Ogg maker
28340,oglformat,Ogl format
28363,oklabel,ok label
28368,oktoleave,ok to leave
28373,oldactive,Olda ctive
28374,oldapps,Old apps
28375,oldbitmap,Old bit map
28383,oldnewthing,old new thing
28385,oldrevision,old revision
28386,oldseveritymap,old severity map
28389,oldtextrun,old text run
28390,oldtimeradioplayer,old time radio player
28391,oldtool,old tool
28393,oldurlstreamhandlertest,old URL stream handler test
28398,olecontainer,ole container
28405,olewrapclient,ole wrap client
28407,olivepad,olive pad
28435,onactivitypause,on activity pause
28447,onbackcalled,on back called
28448,onbackground,on background
28451,onbeforedeleteuri,on before delete URI
28453,onbeforestop,On before stop
28455,onbeginscale,on begin scale
28459,onbodyclick,on body click
28461,onbrowseractivitypause,on browser activity pause
28462,onbrowserstartup,on browser startup
28465,onbuttonclick,on button click
28471,onchangeaccentcolor,on change accent color
28472,onchangelistener,on change listener
28478,onchildtitlechanged,on child title changed
28479,onclearhistory,on clear history
28481,onclickrestore,on click restore
28482,onclicksender,on click sender
28484,oncommandaccepted,on command accepted
28485,oncommandopensomething,on command open something
28486,onconfiguration,on configuration
28489,onconfluence,on confluence
28490,onconnectionclosed,on connection closed
28491,oncontextcreate,on context create
28492,onconversationchanged,on conversation changed
28494,oncore,on core
28496,oncreateorganisation,on create organisation
28506,ondisconnect,on disconnect
28514,ondraglistener,on drag listener
28518,ondropped,on dropped
28519,ondumprequest,on dump request
28522,oneclickyoutubedownloader,one click youtube downloader
28523,onefive,one five
28525,oneindia,one India
28528,onenabling,On enabling
28529,onenaught,one naught
28531,onendofspeech,on end of speech
28532,onendtextedit,on end text edit
28534,oneof,one of
28537,onesource,One Source
28538,onespot,one spot
28539,onetoonemappingtestsuite,one to one mapping test suite
28541,onetwothree,one two three
28543,onewordproductname,one word product name
28544,oneworkunit,one work unit
28546,onfileavailable,on file available
28550,ongestureperformed,on gesture performed
28551,ongetremoteservicechannelresult,on get remote service channel result
28558,onhiddenchanged,on hidden changed
28560,oninfrastructurestatechange,on infrastructure state change
28567,onintent,on intent
28568,oninvalidposition,on invalid position
28570,onishidingheaders,on is hiding headers
28573,onitemevent,on item event
28574,onitemintpropertychanged,on item int property changed
28575,onitemlongclicklistener,on item long click listener
28576,onitemmoved,on item moved
28579,onkeyboardchanged,on keyboard changed
28583,onkeyshortcut,on key shortcut
28584,onkillfocus,on kill focus
28585,onlineaccount,online account
28587,onlinecheck,online check
28589,onlinehostlocation,online host location
28590,onlinejavagames,online java games
28591,onlinejudge,online judge
28598,onloadconfig,on load config
28603,onloggedin,on logged in
28608,onmeetingmediastarted,on meeting media started
28610,onmessageloaded,on message loaded
28612,onmouseclick,on mouse click
28615,onmsgoutputclosed,on msg output closed
28616,onnavigationlistener,on navigation listener
28617,onnewchapter,on new chapter
28619,onoperationcancelled,on operation cancelled
28622,onosx,on osx
28623,onoutofmemory,on out of memory
28625,onoverflow,on overflow
28630,onparentversion,on parent version
28631,onpasswordchanged,on password changed
28634,onplayheadchange,on play head change
28635,onplugindestroy,on plugin destroy
28637,onpostconfigurationchanged,on post configuration changed
28639,onpostresponse,on post response
28640,onpreparedialogbuilder,on prepare dialog builder
28641,onpreparelistview,on prepare list view
28644,onpreviewcallback,on preview callback
28648,onprovideshadowmetrics,on provide shadow metrics
28651,onreadsegment,on read  segment
28652,onreadylistener,on ready listener
28655,onreceivebroadcastintent,on receive broadcast intent
28660,onredirectresult,on redirect result
28662,onrefilled,on refilled
28664,onreleased,on released
28665,onrenderingtargetchange,on rendering target change
28670,onresumed,on resumed
28672,onringtonechanged,on ring tone  changed
28674,onscancompletedlistener,on scan completed  listener
28675,onscanningstarted,on scanning started
28678,onseekbarchangelistener,on seek bar change listener
28683,onselectionchangedaction,On selection changed action
28687,onshowcustomview,On show custom view
28688,onshowpress,On show press
28690,onsinkpropertychanged,on sink property changed
28691,onsocketaccepted,on socket accepted
28694,onstack,on stack
28699,onstopcontainer,on stop container
28702,onstorerowspacestables,on store rows paces tables
28703,onsubmenuselected,on submenu selected
28705,onsuggestionclick,on suggestion click
28710,ontabclose,on tab close
28715,onterminalconnect,on terminal connect
28717,ontexts,on texts
28719,onthefly,on  thefly
28723,ontileresume,on tile resume
28725,ontoomuchmalloc,on too much malloc
28730,ontoucheventmove,on touch event move
28732,ontransport,on transport
28737,onuncaughterror,on uncaught error
28738,onupdaterecord,on update record
28739,onupdateselection,on update selection
28741,onvisibilitychange,on visibility change
28746,onwindows,on windows
28749,onwritetodisk,on write todisk
28750,onxmlerror,on xml error
28797,ooppluginsenabled,oop plugins enabled
28798,oopps,oop ps
28799,oopsies,oop sies
28810,ooxmlfastcontexthandlertable,ooxml fast context handlertable
28811,ooxmlvalues,ooxml values
28812,opacityandtransforms,opacity and transforms
28813,opacityattribute,opacity attribute
28819,opaqueregion,opaque region
28826,openallfromregistry,open all from registry
28831,openattachment,open attachment
28834,openbrowser,open browser
28835,openbrowserutil,open browser util
28837,openbrowserwithmessageid,open browser with message id
28838,opencallback,open callback
28839,opencamerahardware,open camera hardware
28847,openconverter,open converter
28848,opencsv,open csv
28849,opencsvfile,open CSV file
28850,opencurrent,open  current
28852,opendesire,open desire
28853,opendiamond,Open d iamond
28857,opendotdotdot,open dotdotdot
28860,openeditpolicies,open edit policies
28865,openexistingdoc,open existing doc
28867,openexternalfiles,open external files
28869,openfeedsummaryinwindow,open feed summary in window
28873,openfolder,open folder
28881,openhandler,open handler
28882,openindiana,open Indiana
28883,openinexternal,open in external
28890,openinputstreamfromexternaldtd,Open input stream fromexternaldtd
28892,openissuesbean,open issues bean
28893,openjavaclass,open java class
28894,openjavaeditortest,open java editor test
28897,openjs,open js
28898,openkeysfromregistry,open keys from registry
28902,openmappedresource,open mapped resource
28904,openmediaplayer,open media player
28905,openmessagebehavior,open message behavior
28906,openmidistream,open midi stream
28907,openmodes,open modes
28909,openmotif,open motif
28912,openneworganisation,open new organisation
28923,openofficearchive,open office archive
28925,openofficeimpress,open office impress
28932,openonstartup,open on startup
28936,openorcreatedatabasestring,open or create database string
28937,openpipehelper,open pipe helper
28943,openprompt,open prompt
28952,openrowset,open row set
28953,openrunner,open runner
28955,opensearchsearchengine,Ope nSearch search engine
28956,openselectedlink,open selected link
28960,openservicejobdialogaction,open service job dialog action
28961,opensessionrequest,open session request
28962,opensharing,open sharing
28964,opensocket,open socket
28967,openspecificarchive,open specific archive
28969,opensslmingw,open ssl mingw
28970,openstreamsforresume,open streams for resume
28971,opensync,open sync
28972,opentabprompt,open tab prompt
28974,opentestperspective,open test perspective
28975,opentray,open tray
28978,openunshareddatabase,open unshared database
28984,openwhen,open when
28989,openwindowwarningtext,open window  warning text
28992,openxmlassetnative,open  xml asset native
28995,openzipfile,open zip file
28996,openzone,Openzone
28999,operatingsys,operating sys
29001,operatingsystemname,Operating system name
29002,operationaldynamics,operational dynamics
29003,operationbody,operation body
29005,operationcallbackflag,Operation callback flag
29006,operationcallbacks,operation callbacks
29009,operationsclass,Operations class
29010,operationsmanager,Operations manager
29011,operationstatus,Operation status
29055,optimalsize,optimal size
29068,optionalclientwizard,Optional client wizard
29070,optionbox,option box
29073,optionsset,options set
29074,optionstart,option start
29075,optionstostring,Options to string
29081,optraweb,Optra web
29085,oraclecallablestatement,Oracle callable statement
29086,oraclecollaboration,Oracle collaboration
29090,oracleserveradapter,Oracle server adapter
29097,ordercount,order count
29098,orderedlist,ordered list
29100,orderedtupletypes,Ordered tuple types
29101,orderfield,order field
29104,ordernumberstart,Order number start
29107,orderprinting,order printing
29108,ordersearchview,Order search view
29109,orderspecializations,order specializations
29110,orderstore,order store
29122,orelse,or else
29131,organisationvalues,Organisation values
29132,organizercommand,Organizer command
29141,orientationlistener,orientation listener
29145,originalbitmap,original bitmap
29146,originalclassloader,Original class loader
29147,originalcolumnname,Original column name
29148,originaldatasetname,Original dataset name
29149,originalfile,original file
29163,ornot,or not
29190,osgideps,OSGi deps
29193,osgiloggingconfig,OSGi logging config
29194,osgiloglistener,OSGi log listener
29195,osgiresourcerouter,OSGi resource router
29196,osgiwardeploymentexception,OSGi war deployment exception
29205,oslworkerwrapperfunction,Osl worker wrapper function
29251,otherwisevalues,otherwise values
29269,ouchevent,Ouch event
29295,outcommenting,out commenting
29297,outerclass,outer class
29298,outerfield,outer field
29299,outerfunction,outer function
29301,outerobj,outer obj
29302,outerparent,outer parent
29304,outertable,outer table
29306,outfrom,out from
29312,outlinenumberinglevel,Outline numbering level
29313,outlinepage,outline page
29315,outlinermode,outliner mode
29316,outlineviewshell,Outline view shell
29317,outmaxvalue,Out max value
